id,name,base_frequency,tdp,max_temp,url,socket,product_line,lithography,opn_tray,opn_pib,revision,cache_l1,cache_l2,cache_l3,first_mention_year
327,AMD Phenom II X3 B75,3000,95,73,https://web.archive.org/web/20131123174925/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=600&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HDXB75WFK3DGI,,C2,128,512,6144,2013
328,AMD Phenom II X3 700e,2400,65,72,https://web.archive.org/web/20131123014830/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=559&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HD700EOCK3DGI,,C2,128,512,6144,2013
329,AMD Athlon II X2 B22,2800,65,74,https://web.archive.org/web/20110817100525/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=605&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB22OCK23GQ,,C2,128,1024,,2011
330,AMD Athlon II X2 B24,3000,65,74,https://web.archive.org/web/20110817100520/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=604&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB24OCK23GQ,,C2,128,1024,,2011
331,AMD Athlon II X2 250u,1600,25,81,https://web.archive.org/web/20110817100707/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=629&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD250USCK23GQ,,C2,128,1024,,2011
332,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20110817100702/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=628&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GQ,,C2,128,1024,,2011
333,AMD Phenom II X2 B53,2800,80,70,https://web.archive.org/web/20121103185427/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=603&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDXB53WFK2DGM,,C3,128,512,6144,2012
334,AMD Phenom II X4 910e,2600,65,71,https://web.archive.org/web/20150429070029/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=623&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HD910EOCK4DGM,HD910EOCGMBOX,C3,128,512,6144,2015
335,AMD Phenom II X4 820,2800,95,71,https://web.archive.org/web/20150429070111/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=634&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX820WFK4FGI,HDX820WFGIBOX,C2,128,512,4096,2015
336,AMD Phenom II X4 955,3200,125,62,https://web.archive.org/web/20150429070235/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=682&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDZ955FBK4DGM,HDZ955FBGMBOX,C3,128,512,,2015
337,AMD Phenom II X4 840,3200,95,71,https://web.archive.org/web/20150429070544/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=745&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX840WFK42GM,HDX840WFGMBOX,C3,128,512,0,2015
338,AMD Phenom II X4 955,3200,125,62,https://web.archive.org/web/20141011100645/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=532&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDZ955FBK4DGI,HDZ955FBGIBOX,C2,128,512,6144,2014
339,AMD Phenom II X4 805,2500,95,71,https://web.archive.org/web/20150429065607/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=527&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX805WFK4FGI,,C2,128,512,4096,2015
340,AMD Phenom II X4 945,3000,95,71,https://web.archive.org/web/20131123014905/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=619&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX945WFK4DGM,HDX945WFGMBOX,C3,128,512,6144,2013
341,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20110817100844/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=696&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GM,,C3,128,512,,2011
342,AMD Athlon X2 5000+,2600,65,55,https://web.archive.org/web/20100508045516/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=41&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,65,,ADO5000DSWOF,G1,128,512,0,2010
343,AMD Phenom II X2 B55,3000,80,70,https://web.archive.org/web/20121103194653/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=602&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X2,45,HDXB55WFK2DGM,,C2,128,512,6144,2012
344,AMD Phenom II X3 B73,2800,95,73,https://web.archive.org/web/20121103193822/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=601&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HDXB73WFK3DGI,,C2,128,512,6144,2012
345,AMD Phenom II X3 B75,3000,95,73,https://web.archive.org/web/20121103182713/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=600&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HDXB75WFK3DGI,,C2,128,512,6144,2012
346,AMD Phenom II X3 700e,2400,65,72,https://web.archive.org/web/20121103195414/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=559&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X3,45,HD700EOCK3DGI,,C2,128,512,6144,2012
347,AMD Phenom II X4 810,2600,95,71,https://web.archive.org/web/20150429065605/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=526&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX810WFK4FGI,HDX810WFGIBOX,C2,128,512,4096,2015
348,AMD Phenom II X4 910,2600,95,71,https://web.archive.org/web/20150429065557/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=525&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX910WFK4DGI,,C2,128,512,6144,2015
349,AMD Phenom II X4 925,2800,95,71,https://web.archive.org/web/20141225110520/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=524&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX925WFK4DGI,HDX925WFGIBOX,C2,128,512,6144,2014
350,AMD Phenom II X4 920,2800,125,62,https://web.archive.org/web/20150429065527/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=510&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom II X4,45,HDX920XCJ4DGI,HDX920XCGIBOX,C2,128,512,6144,2015
351,AMD Phenom II X4 940,3000,125,62,https://web.archive.org/web/20150429065515/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=509&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom II X4,45,HDZ940XCJ4DGI,HDZ940XCGIBOX,C2,128,512,6144,2015
352,AMD Phenom II X4 900e,2400,65,70,https://web.archive.org/web/20150429065642/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=556&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HD900EOCK4DGI,,C2,128,512,6144,2015
353,AMD Phenom II X4 B93,2800,95,71,https://web.archive.org/web/20150429065819/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=599&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDXB93WFK4DGI,,C2,128,512,6144,2015
354,AMD Phenom II X4 945,3000,125,62,https://web.archive.org/web/20131122020917/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=534&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX945FBK4DGI,HDX945FBGIBOX,C2,128,512,6144,2013
355,AMD Phenom II X4 805,2500,95,71,https://web.archive.org/web/20131123161107/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=527&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX805WFK4FGI,,C2,128,512,4096,2013
356,AMD Athlon II X2 B28,3400,65,74,https://web.archive.org/web/20110817101050/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=730&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB28OCK23GM,,C2,128,1024,,2011
357,AMD Athlon II X2 270u,2000,25,81,https://web.archive.org/web/20110817101020/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=724&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD270USCK23GM,,C3,128,512,,2011
358,AMD Business Class- AMD Phenom X4 Quad-Core Processors 9600B,2300,95,70,https://web.archive.org/web/20110817095758/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=405&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Business Class- AMD Phenom X4 Quad-Core Processors,65,HD960BWCJ4BGH,,B3,128,512,2048,2011
359,AMD Athlon X2 6400+,3200,125,55,https://web.archive.org/web/20100508052525/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=33&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2,AMD Athlon X2,90,,ADX6400CZWOF,F3,128,1024,0,2010
360,AMD Phenom II X4 965,3400,125,62,https://web.archive.org/web/20121102231716/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=617&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDZ965FBK4DGM,HDZ965FBGMBOX,C3,128,512,6144,2012
361,AMD Phenom II X4 B95,3000,95,71,https://web.archive.org/web/20150429065814/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=598&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDXB95WFK4DGI,,C2,128,512,6144,2015
362,AMD Athlon II X4 631,2600,65,,https://web.archive.org/web/20150429071316/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=834&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,FM1 uPGA,AMD Athlon II X4,32,AD631XOJZ43GX,AD631XOJGXBOX,"",,1024,,2015
363,AMD Athlon II X4 641,2800,100,70.1,https://web.archive.org/web/20150429071216/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=785&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,FM1 uPGA,AMD Athlon II X4,32,AD641XWNZ43GX,AD641XWNGXBOX,"",128,1024,,2015
364,AMD Athlon II X4 638,2700,65,70.1,https://web.archive.org/web/20150429071211/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=784&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,FM1 uPGA,AMD Athlon II X4,32,AD638XOJZ43GX,AD638XOJGXBOX,"",128,1024,,2015
365,AMD Athlon II X4 620,2600,95,71,https://web.archive.org/web/20150101124550/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=597&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,ADX620WFK42GI,ADX620WFGIBOX,C2,128,512,,2015
366,AMD Athlon II X4 630,2800,95,71,https://web.archive.org/web/20150429065803/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=594&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,ADX630WFK42GI,ADX630WFGIBOX,C2,128,512,,2015
367,AMD Phenom II X4 910,2600,95,71,https://web.archive.org/web/20131123021456/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=525&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX910WFK4DGI,,C2,128,512,6144,2013
368,AMD Phenom II X4 905e,2500,65,70,https://web.archive.org/web/20131123021501/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=557&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HD905EOCK4DGI,HD905EOCGIBOX,C2,128,512,6144,2013
369,AMD Phenom II X4 900e,2400,65,70,https://web.archive.org/web/20131123023043/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=556&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HD900EOCK4DGI,,C2,128,512,6144,2013
370,AMD Phenom X3 8400,2100,95,70,https://web.archive.org/web/20110817095754/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=404&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8400WCJ3BGD,,B2,128,512,2048,2011
371,AMD Phenom X3 8600,2300,95,70,https://web.archive.org/web/20110817095243/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=403&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X3,65,HD8600WCJ3BGD,,B2,128,512,2048,2011
372,AMD Athlon X2 7450,2400,95,73,https://web.archive.org/web/20100508052820/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=508&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Athlon X2,65,AD7450WCJ2BGH,,B3,128,512,2048,2010
373,AMD Athlon X2 7550,2500,95,73,https://web.archive.org/web/20100508051419/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=507&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Athlon X2,65,AD7550WCJ2BGH,,B3,128,512,2048,2010
374,AMD Phenom II X4 805,2500,95,71,https://web.archive.org/web/20121103194643/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=527&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX805WFK4FGI,,C2,128,512,4096,2012
375,AMD Athlon X2 Dual-Core 5000+,2600,65,55,https://web.archive.org/web/20081207121253/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=41&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=,AM2,AMD Athlon X2 Dual-Core,65,,ADO5000DSWOF,G1,128,512,0,2008
376,AMD Athlon II X4 620e,2700,45,,https://web.archive.org/web/20150429071118/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=751&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,AD620EHDK42GM,AD620EHDGMBOX,C3,128,512,,2015
377,AMD Athlon II X4 631,2600,100,70.1,https://web.archive.org/web/20150429071135/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=769&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,FM1 uPGA,AMD Athlon II X4,32,AD631XWNZ43GX,AD631XWNGXBOX,B0,,1024,,2015
378,AMD Athlon II X4 615e,2500,45,72,https://web.archive.org/web/20150429070418/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=717&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,AD615EHDK42GM,AD615EHDGMBOX,C3,128,512,,2015
379,AMD Athlon II X4 645,3100,95,71,https://web.archive.org/web/20150429070413/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=716&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,ADX645WFK42GM,ADX645WFGMBOX,C3,128,512,,2015
380,AMD Athlon II X4 635,2900,95,0.875,https://web.archive.org/web/20150429070342/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=701&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,ADX635WFK42GM,ADX635WFGMBOX,C3,128,512,,2015
381,AMD Athlon II X4 605e,2300,45,72,https://web.archive.org/web/20150429070336/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=700&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,AD605EHDK42GM,AD605EHDGMBOX,C3,128,512,,2015
382,AMD Athlon II X4 630,2800,95,71,https://web.archive.org/web/20150429070326/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=699&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,ADX630WFK42GM,ADX630WFGMBOX,C3,128,512,,2015
383,AMD Phenom II X4 B93,2800,95,71,https://web.archive.org/web/20131123161112/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=599&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDXB93WFK4DGI,,C2,128,512,6144,2013
384,AMD Phenom II X4 B95,3000,95,71,https://web.archive.org/web/20131123023058/http://products.amd.com/pages/DesktopCPUDetail.aspx?id=598&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDXB95WFK4DGI,,C2,128,512,6144,2013
385,AMD Phenom X4 9100e,1800,65,61,https://web.archive.org/web/20110817095238/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=402&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM2+,AMD Phenom X4,65,HD9100OBJ4BGD,,B2,128,512,2048,2011
386,AMD Phenom II X4 910,2600,95,71,https://web.archive.org/web/20121105214257/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=525&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDX910WFK4DGI,,C2,128,512,6144,2012
387,AMD Athlon II X4 635,2900,95,71,https://web.archive.org/web/20150429070040/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=625&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,ADX635WFK42GI,ADX635WFGIBOX,C2,128,512,,2015
388,AMD Athlon II X4 640,3000,95,71,https://web.archive.org/web/20150429070147/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=654&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,ADX640WFK42GM,ADX640WFGMBOX,C3,128,512,,2015
389,AMD Athlon II X4 610e,2400,45,72,https://web.archive.org/web/20150429070208/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=678&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,AD610EHDK42GM,AD610EDGMBOX,C3,128,512,,2015
390,AMD Athlon II X4 600e,2200,45,70,https://web.archive.org/web/20150429065919/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=610&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,AD600EHDK42GI,AD600EHDGIBOX,C2,128,512,,2015
391,AMD Athlon II X4 605e,2300,45,70,https://web.archive.org/web/20150429065909/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=609&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X4,45,AD605EHDK42GI,AD605EHDGIBOX,C2,128,512,,2015
392,AMD Athlon II X3 400e,2200,45,71,https://web.archive.org/web/20150429065939/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=614&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X3,45,AD400EHDK32GI,AD400EHDGIBOX,C2,128,512,,2015
393,AMD Athlon II X2 B22,2800,65,74,https://web.archive.org/web/20100508051607/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=605&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB22OCK23GQ,,C2,128,1024,,2010
394,AMD Athlon II X2 B24,3000,65,74,https://web.archive.org/web/20100508052947/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=604&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,ADXB24OCK23GQ,,C2,128,1024,,2010
395,AMD Athlon II X2 250u,1600,25,81,https://web.archive.org/web/20100508051701/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=629&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD250USCK23GQ,,C2,128,1024,,2010
396,AMD Athlon II X2 260u,1800,25,81,https://web.archive.org/web/20100508053036/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=628&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X2,45,AD260USCK23GQ,,C2,128,1024,,2010
397,AMD Phenom II X4 900e,2400,65,70,https://web.archive.org/web/20121105214302/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=556&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HD900EOCK4DGI,,C2,128,512,6144,2012
398,AMD Phenom II X4 B93,2800,95,71,https://web.archive.org/web/20121103185422/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=599&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDXB93WFK4DGI,,C2,128,512,6144,2012
399,AMD Phenom II X4 B95,3000,95,71,https://web.archive.org/web/20121103175829/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=598&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Phenom II X4,45,HDXB95WFK4DGI,,C2,128,512,6144,2012
400,AMD Athlon X2 Dual-Core 6400+,3200,125,55,https://web.archive.org/web/20081207122614/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=33&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=,AM2,AMD Athlon X2 Dual-Core,90,,ADX6400CZWOF,F3,128,1024,0,2008
401,AMD Athlon II X3 405e,2300,45,71,https://web.archive.org/web/20150429065934/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=613&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X3,45,AD405EHDK32GI,AD405EHDGIBOX,C2,128,512,,2015
402,AMD Athlon II X3 425,2700,95,73,https://web.archive.org/web/20150429065929/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=612&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X3,45,ADX425WFK32GI,ADX425WFGIBOX,C2,128,512,,2015
403,AMD Athlon II X3 435,2900,95,73,https://web.archive.org/web/20150429065924/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=611&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X3,45,ADX435WFK32GI,ADX435WFGIBOX,C2,128,512,,2015
404,AMD Athlon II X3 415e,2500,45,72,https://web.archive.org/web/20150429070213/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=679&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X3,45,AD415EHDK32GM,AD415EHDGMBOX,C3,128,512,,2015
405,AMD Athlon II X3 445,3100,95,75,https://web.archive.org/web/20150429070153/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=655&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X3,45,ADX445WFK32GM,ADX445WFGMBOX,C3,128,512,,2015
406,AMD Athlon II X3 440,3000,95,73,https://web.archive.org/web/20150429070046/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=626&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X3,45,ADX440WFK32GI,ADX440WFGIBOX,C2,128,512,,2015
407,AMD Athlon II X3 440,3000,95,75,https://web.archive.org/web/20150429070321/http://products.amd.com/en-us/DesktopCPUDetail.aspx?id=698&f1=&f2=&f3=&f4=&f5=&f6=&f7=&f8=&f9=&f10=&f11=&f12=,AM3,AMD Athlon II X3,45,ADX440WFK32GM,ADX440WFGMBOX,C3,128,512,,2015
